runs|run|machine|data_block|wal_block|wal_segment|scale|mode|tps|base_tps|tps_coeff|wal_diff|checkpoints_all|checkpoints_timed|checkpoints_req|buffers_all|buffers_checkpoint|buffers_clean|buffers_backend|buffers_alloc|cpu_total_time|dev_tps|dev_kbps|io_bps|io_tps
2|20220406-fpw|xeon|1|64|16|7500|rw|51861|41847|0.8069069242783594|112834535109|2|0|2|142197665|880745|709030|140607890|151813876|42|115984|905577|1811194|115985
2|20220406-fpw|xeon|1|64|512|7500|rw|49391|43993|0.8907088335931648|116581244795|2|0|2|147307216|814861|781078|145711278|155309274|45|119897|941147|1882339|119898
3|20220406-fpw|xeon|2|1|1|7500|rw|58265|42537|0.7300609285162619|168617836257|3|0|3|103345157|474142|646507|102224508|135237279|45|102583|565499|1130837|102560
3|20220406-fpw|xeon|2|1|16|7500|rw|62118|41847|0.6736694677871149|164785448933|3|0|3|101084792|465200|597634|100021958|133765302|42|100246|547115|1094413|100261
3|20220406-fpw|xeon|2|1|512|7500|rw|59499|43993|0.7393905779929074|172710008782|3|0|3|106273948|470268|654903|105148778|140045803|44|105278|575084|1150217|105280
3|20220406-fpw|xeon|2|2|1|7500|rw|62076|42537|0.685240672723758|165072975235|3|0|3|102506832|468096|607048|101431688|135760822|45|101862|558432|1116918|101864
3|20220406-fpw|xeon|2|2|16|7500|rw|63588|41847|0.6580958671447443|161919686798|3|0|3|100737706|440941|583794|99712971|134022379|42|99846|543026|1086099|99848
3|20220406-fpw|xeon|2|2|512|7500|rw|62044|43993|0.709061311327445|171590514329|3|0|3|106751990|485494|628985|105637511|141186725|44|105131|573185|1146429|105133
3|20220406-fpw|xeon|2|4|1|7500|rw|63674|42537|0.6680434714326099|161028012255|3|0|3|100951160|452965|591686|99906509|134031772|44|98263|540319|1080685|98265
3|20220406-fpw|xeon|2|4|16|7500|rw|64806|41847|0.6457272474770854|159589295155|3|0|3|99978218|437653|572811|98967754|133161167|43|97172|530458|1060960|97174
3|20220406-fpw|xeon|2|4|512|7500|rw|62698|43993|0.7016651248843663|169200922442|3|0|3|105650294|475685|621670|104552939|140590369|46|102520|560159|1120388|102522
3|20220406-fpw|xeon|2|8|1|7500|rw|60861|42537|0.6989204909547987|165047922721|3|0|3|104012039|471144|619121|102921774|137850059|45|100531|584575|1169200|100532
3|20220406-fpw|xeon|2|8|16|7500|rw|62843|41847|0.6658975542224274|160352553866|3|0|3|101145173|452003|590644|100102527|133972114|42|96905|560375|1120799|96907
3|20220406-fpw|xeon|2|8|512|7500|rw|62217|43993|0.7070897021714323|167057192600|3|0|3|105309599|475412|626246|104207942|139358607|45|101581|587872|1175793|101583
3|20220406-fpw|xeon|2|16|1|7500|rw|58180|42537|0.7311275352354761|164826185464|3|0|3|103922443|466702|647305|102808436|136055247|44|98658|625508|1251064|98661
3|20220406-fpw|xeon|2|16|16|7500|rw|60217|41847|0.6949366457976983|161066842575|3|0|3|101482507|436587|615736|100430185|134078124|44|96717|613838|1227730|96719
3|20220406-fpw|xeon|2|16|512|7500|rw|60467|43993|0.7275538723601304|168490860085|3|0|3|106607655|458479|645049|105504127|140972883|44|101562|642380|1284811|101564
3|20220406-fpw|xeon|2|32|1|7500|rw|54967|42537|0.7738643185911547|164987193522|3|0|3|104644759|463118|685063|103496577|135406409|43|97790|702565|1405192|97792
3|20220406-fpw|xeon|2|32|16|7500|rw|58160|41847|0.7195151306740027|161060903678|3|0|3|102032943|458929|638066|100935947|133337377|42|95248|684711|1369487|95234
3|20220406-fpw|xeon|2|32|512|7500|rw|56838|43993|0.774006826418945|170180152260|3|0|3|108229405|491843|686286|107051276|141006942|43|100979|724725|1449504|100981
3|20220406-fpw|xeon|2|64|1|7500|rw|51272|42537|0.8296341082852239|168349047751|3|0|3|106834552|496093|734361|105604097|136484443|43|98309|837053|1674165|98312
3|20220406-fpw|xeon|2|64|16|7500|rw|52054|41847|0.8039151650209398|165997144965|3|0|3|105351200|484612|712373|104154214|134774960|42|96311|821055|1642184|96313
3|20220406-fpw|xeon|2|64|512|7500|rw|50014|43993|0.8796137081617147|172465250337|3|0|3|109538808|485544|778077|108275187|138904777|44|99984|856720|1713495|99986
3|20220406-fpw|xeon|4|1|1|7500|rw|52860|42537|0.8047105561861521|279292928917|5|0|5|91285094|352190|714549|90218354|129736394|43|93632|600924|1201901|93634
3|20220406-fpw|xeon|4|1|16|7500|rw|56229|41847|0.744224510483914|273995831212|5|0|5|89467814|339680|662012|88466121|128256858|42|91484|580036|1160121|91486
3|20220406-fpw|xeon|4|1|512|7500|rw|55196|43993|0.7970323936517139|291642295641|6|0|6|95309890|362615|708960|94238313|136457707|44|97171|617691|1235458|97173
3|20220406-fpw|xeon|4|2|1|7500|rw|55950|42537|0.7602680965147454|273172808742|5|0|5|90641675|322797|675219|89643659|130143720|44|93059|593720|1187502|93061
3|20220406-fpw|xeon|4|2|16|7500|rw|57110|41847|0.732743827700928|270802667650|5|0|5|89634117|324623|651771|88657723|129066657|42|91098|576590|1153227|91100
3|20220406-fpw|xeon|4|2|512|7500|rw|56388|43993|0.7801837270341208|284293214842|5|0|5|94141109|350497|694020|93096591|134950517|44|95381|605715|1211513|95383
3|20220406-fpw|xeon|4|4|1|7500|rw|56161|42537|0.7574117269991631|273596295148|5|0|5|91447026|326342|672784|90447900|131212269|44|91845|590045|1180150|91846
3|20220406-fpw|xeon|4|4|16|7500|rw|57061|41847|0.733373056904015|268515002481|5|0|5|89555203|325964|652238|88577002|128720022|43|89115|566795|1133649|89117
3|20220406-fpw|xeon|4|4|512|7500|rw|59969|43993|0.733595691107072|280095206467|5|0|5|93576653|339483|652484|92584685|135553606|44|93573|594392|1188851|93575
3|20220406-fpw|xeon|4|8|1|7500|rw|55611|42537|0.7649026271780763|269805119687|5|0|5|90498621|323839|679310|89495472|129691589|44|90887|604887|1209825|90890
3|20220406-fpw|xeon|4|8|16|7500|rw|58844|41847|0.7111515192712936|265193763507|5|0|5|88877480|314554|632608|87930317|128430716|42|88453|581973|1163998|88454
3|20220406-fpw|xeon|4|8|512|7500|rw|58232|43993|0.7554780876494024|282695968890|5|0|5|94665637|335159|671872|93658607|136544281|43|94300|622655|1245389|94303
3|20220406-fpw|xeon|4|16|1|7500|rw|53191|42537|0.7997029572672069|272866051358|5|0|5|91940558|317265|710030|90913265|130893693|44|91367|648649|1297357|91369
3|20220406-fpw|xeon|4|16|16|7500|rw|55425|41847|0.755020297699594|269710407398|5|0|5|90716040|318431|671615|89725993|129955424|42|89502|631142|1262337|89504
3|20220406-fpw|xeon|4|16|512|7500|rw|57881|43993|0.7600594322834782|275240049562|5|0|5|92822048|331131|675838|91815078|133413213|43|92059|649868|1299822|92061
3|20220406-fpw|xeon|4|32|1|7500|rw|50027|42537|0.8502808483418953|275761128152|5|0|5|93222214|328140|755079|92138995|131521130|44|92106|729879|1459815|92108
3|20220406-fpw|xeon|4|32|16|7500|rw|51523|41847|0.8122003765308697|270506423110|5|0|5|91095165|328061|721370|90045735|128941927|43|89173|705531|1411119|89176
3|20220406-fpw|xeon|4|32|512|7500|rw|51653|43993|0.8517027084583664|285287057842|5|0|5|96171630|345685|756470|95069475|136282356|45|94455|749786|1499637|94456
3|20220406-fpw|xeon|4|64|1|7500|rw|46145|42537|0.9218116805721096|278168812446|5|0|5|93758923|325860|818200|92614862|130402498|43|91318|854866|1709791|91320
3|20220406-fpw|xeon|4|64|16|7500|rw|48187|41847|0.8684292444020172|272781222317|5|0|5|92249638|333033|772137|91144468|129044432|42|89148|832485|1665081|89162
3|20220406-fpw|xeon|4|64|512|7500|rw|48367|43993|0.9095664399280501|287497894440|5|0|5|97138917|356812|808674|95973431|135927525|45|94274|883061|1766063|94287
3|20220406-fpw|xeon|8|1|1|7500|rw|39861|42537|1.067133288176413|482617148463|9|0|9|77374532|268171|946473|76159889|125915418|46|99059|1062580|2125242|99061
3|20220406-fpw|xeon|8|1|16|7500|rw|40044|41847|1.0450254719808212|485815986239|8|0|8|77737591|268933|927558|76541100|126441517|45|97871|1049687|2099448|97874
3|20220406-fpw|xeon|8|1|512|7500|rw|40482|43993|1.0867299046489798|509791042863|9|0|9|81609157|280450|965771|80362935|132778995|47|102762|1103292|2206659|102766
3|20220406-fpw|xeon|8|2|1|7500|rw|40417|42537|1.0524531756439122|474656722348|8|0|8|77155530|258162|933588|75963780|125686681|46|98174|1056007|2112088|98176
3|20220406-fpw|xeon|8|2|16|7500|rw|42257|41847|0.9902974655086731|472465947256|9|0|9|76759730|263333|880137|75616261|124637665|44|95880|1031147|2062362|95883
3|20220406-fpw|xeon|8|2|512|7500|rw|42873|43993|1.0261236675763301|497118632735|9|0|9|80901403|272254|911943|79717206|131360637|45|100642|1086222|2172515|100645
3|20220406-fpw|xeon|8|4|1|7500|rw|41374|42537|1.028109440711558|475866163643|8|0|8|78039768|261258|910751|76867759|126773952|46|96692|1052945|2105971|96695
3|20220406-fpw|xeon|8|4|16|7500|rw|42594|41847|0.9824623186364276|476362214870|9|0|9|78203592|259681|872866|77071045|126840710|45|95675|1040306|2080680|95677
3|20220406-fpw|xeon|8|4|512|7500|rw|43345|43993|1.014949821201984|496849999821|9|0|9|81642748|278483|901986|80462278|132472782|46|99329|1085281|2170633|99332
3|20220406-fpw|xeon|8|8|1|7500|rw|42537|42537|1|478392252083|9|0|9|78731371|264476|887031|77579863|127725246|47|97880|1079465|2158996|97882
3|20220406-fpw|xeon|8|8|16|7500|rw|41847|41847|1|470300268213|9|0|9|77595897|257505|888535|76449857|125986102|44|94845|1046278|2092644|94848
3|20220406-fpw|xeon|8|8|512|7500|rw|43993|43993|1|498730258219|9|0|9|81960361|274763|888166|80797433|132951633|45|99862|1108714|2217502|99864
3|20220406-fpw|xeon|8|16|1|7500|rw|41694|42537|1.0202187365088502|464670168110|8|0|8|76562964|257847|904824|75400293|124832400|45|95569|1086726|2173517|95572
3|20220406-fpw|xeon|8|16|16|7500|rw|41964|41847|0.9972118959107806|467764220298|8|0|8|77241346|253729|886017|76101602|125500421|44|94112|1071537|2143144|94115
3|20220406-fpw|xeon|8|16|512|7500|rw|41572|43993|1.0582363129029155|497117398719|8|0|8|82204008|263135|940518|81000357|133649037|46|100459|1145719|2291510|100462
3|20220406-fpw|xeon|8|32|1|7500|rw|38489|42537|1.105172906544727|478241830008|9|0|9|79041534|257175|980135|77804225|128945878|46|98631|1183576|2367226|98633
3|20220406-fpw|xeon|8|32|16|7500|rw|39504|41847|1.0593104495747265|470389748268|8|0|8|77603151|258089|941324|76403738|126291051|44|95110|1142154|2284379|95112
3|20220406-fpw|xeon|8|32|512|7500|rw|41794|43993|1.0526152079245825|489705283498|8|0|8|80784913|267796|935388|79581730|131227281|45|98878|1193978|2388037|98882
3|20220406-fpw|xeon|8|64|1|7500|rw|35802|42537|1.1881179822356294|478095267860|8|0|8|79013016|267438|1053615|77691963|128153906|46|98449|1301216|2602512|98451
3|20220406-fpw|xeon|8|64|16|7500|rw|36278|41847|1.1535090137273278|471274193315|8|0|8|77890121|259396|1025189|76605535|126617893|44|95634|1265662|2531399|95637
3|20220406-fpw|xeon|8|64|512|7500|rw|36638|43993|1.2007478574157977|497000273011|8|0|8|82117034|271122|1066582|80779330|133556020|47|100932|1339679|2679444|100935
3|20220406-fpw|xeon|16|1|1|7500|rw|26217|42537|1.6224968531868635|929522423478|16|0|16|74969696|247561|1433502|73288636|126197005|50|101959|2052738|4104852|101925
3|20220406-fpw|xeon|16|1|16|7500|rw|26912|41847|1.5549568965517242|927983539125|17|0|17|74979334|246825|1377479|73355031|126449891|50|100486|2024950|4050008|100491
3|20220406-fpw|xeon|16|1|512|7500|rw|28135|43993|1.563639594810734|953875561199|17|0|17|76854686|253910|1385529|75215247|129737568|50|102334|2075763|4150026|102298
3|20220406-fpw|xeon|16|2|1|7500|rw|26407|42537|1.6108228878706403|912702572908|16|0|16|74847950|243529|1423078|73181343|126191388|52|101442|2039387|4078894|101446
3|20220406-fpw|xeon|16|2|16|7500|rw|27141|41847|1.5418370730628939|844644005274|15|0|15|69285812|226221|1323490|67736099|116519721|46|91912|1854437|3708997|91917
3|20220406-fpw|xeon|16|2|512|7500|rw|26746|43993|1.6448440888357136|953657518281|18|0|18|78329561|255344|1457697|76616520|132039326|51|103115|2099163|4198446|103120
3|20220406-fpw|xeon|16|4|1|7500|rw|27937|42537|1.5226044313992197|896558128092|17|0|17|74409060|234408|1346121|72828533|125499085|50|99245|2016789|4033694|99249
3|20220406-fpw|xeon|16|4|16|7500|rw|28919|41847|1.4470417372661573|896384157498|16|0|16|74187775|236522|1279453|72671799|125297910|51|95855|1970997|3942099|95859
3|20220406-fpw|xeon|16|4|512|7500|rw|27949|43993|1.5740455830262263|942244011167|17|0|17|78025019|250344|1393636|76381039|131663607|50|100859|2080402|4160925|100862
3|20220406-fpw|xeon|16|8|1|7500|rw|27917|42537|1.5236952394598273|885457220099|15|0|15|73820153|226724|1346793|72246636|124678103|50|98240|2013327|4026767|98245
3|20220406-fpw|xeon|16|8|16|7500|rw|27923|41847|1.498657021093722|892639595826|16|0|16|74198929|229170|1325045|72644715|125374726|49|96484|1991909|3983947|96488
3|20220406-fpw|xeon|16|8|512|7500|rw|28290|43993|1.555072463768116|852964266335|16|0|16|70793061|225781|1322777|69244503|119197195|47|90770|1888752|3777632|90774
3|20220406-fpw|xeon|16|16|1|7500|rw|26976|42537|1.5768460854092528|901240258012|16|0|16|75079897|234335|1393489|73452074|126738865|52|99551|2075172|4150470|99554
3|20220406-fpw|xeon|16|16|16|7500|rw|27828|41847|1.503773178094006|892852175397|17|0|17|74389892|230901|1331827|72827164|125532773|48|96126|2020358|4040846|96130
3|20220406-fpw|xeon|16|16|512|7500|rw|29373|43993|1.4977360160691793|918300371168|16|0|16|76451445|238236|1326683|74886527|129271477|49|99005|2084762|4169643|99008
3|20220406-fpw|xeon|16|32|1|7500|rw|26323|42537|1.6159632260760552|901523421634|16|0|16|75310507|233573|1428004|73648932|126800257|50|100183|2143559|4287244|100188
3|20220406-fpw|xeon|16|32|16|7500|rw|25963|41847|1.611793706428379|834220758621|15|0|15|69488785|219139|1358015|67911630|116616877|48|90494|1943037|3886204|90499
3|20220406-fpw|xeon|16|32|512|7500|rw|27260|43993|1.6138297872340426|949585352478|18|0|18|79082278|248063|1429706|77404509|133426245|50|102607|2222997|4446182|102612
3|20220406-fpw|xeon|16|64|1|7500|rw|25218|42537|1.6867713537949085|897088360657|17|0|17|74840184|236743|1490595|73112845|125783139|51|99740|2242443|4485005|99744
3|20220406-fpw|xeon|16|64|16|7500|rw|26610|41847|1.5726042841037204|895941938859|16|0|16|74682698|234774|1393228|73054695|125826973|49|97126|2204812|4409735|97129
3|20220406-fpw|xeon|16|64|512|7500|rw|27213|43993|1.6166170580237387|909180057452|16|0|16|75883657|241733|1431476|74210449|127836589|48|98205|2247555|4495280|98209
3|20220406-fpw|xeon|32|1|1|7500|rw|15062|42537|2.8241269419731774|1809277587607|31|0|31|74700900|248828|2472094|71979978|122591490|59|106348|4015849|8031910|106357
3|20220406-fpw|xeon|32|1|16|7500|rw|16745|41847|2.499074350552404|1793640963648|32|0|32|72092277|257825|2199218|69635232|118592761|55|98044|3790424|7581040|98051
3|20220406-fpw|xeon|32|1|512|7500|rw|15971|43993|2.754555131175255|1939862841803|36|0|36|77993884|278205|2423361|75292321|128350033|61|105659|4106023|8212389|105667
3|20220406-fpw|xeon|32|2|1|7500|rw|14829|42537|2.868500910378313|1702104963314|29|0|29|71438581|229598|2441286|68767700|116847667|57|101990|3828112|7656499|101998
3|20220406-fpw|xeon|32|2|16|7500|rw|15898|41847|2.632217889042647|1818916084771|34|0|34|74435210|261508|2317189|71856513|122282306|58|100295|3885983|7772213|100303
3|20220406-fpw|xeon|32|2|512|7500|rw|15693|43993|2.803351812910215|1887165729266|34|0|34|77163450|273582|2459610|74430258|126579702|62|103247|4026998|8054274|103256
3|20220406-fpw|xeon|32|4|1|7500|rw|17152|42537|2.480002332089552|1724376734949|27|0|27|72959952|215046|2173251|70571653|121441605|57|102052|3923818|7847831|102060
3|20220406-fpw|xeon|32|4|16|7500|rw|17232|41847|2.4284470752089136|1748040955796|32|0|32|72144104|245317|2134328|69764459|118876703|56|95467|3757463|7515150|95474
3|20220406-fpw|xeon|32|4|512|7500|rw|16511|43993|2.6644661135000907|1871073503311|35|0|35|77239859|263377|2341029|74635453|127086326|59|101913|4022798|8045814|101921
3|20220406-fpw|xeon|32|8|1|7500|rw|16350|42537|2.601651376146789|1682748681235|29|0|29|72923984|216444|2277785|70429754|119747974|57|100783|3893668|7787533|100791
3|20220406-fpw|xeon|32|8|16|7500|rw|17660|41847|2.3695922989807476|1755228353827|31|0|31|72788326|243817|2083061|70461448|120259838|55|96734|3802703|7605633|96741
3|20220406-fpw|xeon|32|8|512|7500|rw|15598|43993|2.820425695602|1621038911951|28|0|28|66760351|233712|2302731|64223908|108803963|56|87687|3462050|6924328|87698
3|20220406-fpw|xeon|32|16|1|7500|rw|15686|42537|2.711781206171108|1747634705702|30|0|30|75891846|225891|2373413|73292542|124597853|60|104981|4076781|8153751|104989
3|20220406-fpw|xeon|32|16|16|7500|rw|16836|41847|2.4855666429080543|1788023575550|32|0|32|74279315|249484|2185420|71844409|122433415|55|98476|3897359|7794908|98483
3|20220406-fpw|xeon|32|16|512|7500|rw|16899|43993|2.603290135510977|1815098603744|34|0|34|75338443|255406|2274461|72808576|123942620|57|100120|3963939|7928073|100128
3|20220406-fpw|xeon|32|32|1|7500|rw|15549|42537|2.7356743198919546|1719736624363|27|0|27|75000437|220028|2396029|72384380|122991365|57|104049|4077342|8154876|104054
3|20220406-fpw|xeon|32|32|16|7500|rw|17790|41847|2.3522765598650928|1771640673851|33|0|33|73630695|246817|2067261|71316617|121623046|54|97476|3908357|7816895|97483
3|20220406-fpw|xeon|32|32|512|7500|rw|16899|43993|2.603290135510977|1869902104717|34|0|34|77727295|261170|2286673|75179453|128098572|57|102492|4129295|8258875|102499
3|20220406-fpw|xeon|32|64|1|7500|rw|15223|42537|2.794258687512317|1703176515890|28|0|28|73950009|218902|2443059|71288047|121262025|59|102513|4111330|8222922|102521
3|20220406-fpw|xeon|32|64|16|7500|rw|15964|41847|2.6213355048859937|1787969870352|31|0|31|74356698|246324|2306458|71803916|122191138|55|98565|4031105|8062410|98573
3|20220406-fpw|xeon|32|64|512|7500|rw|15991|43993|2.7511099993746484|1895364398182|36|0|36|78901400|269460|2416305|76215634|129738584|58|104402|4285996|8572219|104410
3|20220414-no-fpw|i5|1|1|16|50|ro|124424|126710|1.0183726612229151|298|1|1|0|126740|5067|0|121672|277731|102|1|211|807|3
3|20220414-no-fpw|i5|1|2|16|50|ro|124329|126710|1.0191508015024653|717|1|1|0|129171|5055|0|124116|277943|102|1|167|830|3
3|20220414-no-fpw|i5|1|4|16|50|ro|122850|126710|1.0314204314204314|528|1|1|0|130734|5123|0|125611|281289|102|1|143|818|3
3|20220414-no-fpw|i5|1|8|16|50|ro|124505|126710|1.0177101321232078|1754|1|1|0|127678|5053|0|122625|277550|101|1|184|803|2
3|20220414-no-fpw|i5|1|16|16|50|ro|122512|126710|1.0342660310826695|2643|1|1|0|131097|5140|0|125957|282065|102|1|119|654|2
3|20220414-no-fpw|i5|1|32|16|50|ro|121012|126710|1.0470862393812184|9002|1|1|0|130177|5205|0|124972|285561|105|0|62|351|2
3|20220414-no-fpw|i5|1|64|16|50|ro|123018|126710|1.0300118681818922|17118|1|1|0|130557|5117|0|125440|280905|102|1|207|1182|3
3|20220414-no-fpw|i5|2|1|16|50|ro|122596|126710|1.0335573754445495|240|1|1|0|48933|2564|0|46370|131796|102|1|235|1159|3
3|20220414-no-fpw|i5|2|2|16|50|ro|124304|126710|1.0193557729437508|443|1|1|0|47891|2530|0|45360|129985|102|1|303|1102|3
3|20220414-no-fpw|i5|2|4|16|50|ro|123864|126710|1.0229768132790802|322|1|1|0|48426|2531|0|45895|130446|102|1|393|1160|3
3|20220414-no-fpw|i5|2|8|16|50|ro|124804|126710|1.015271946411974|2851|1|1|0|48067|2518|0|45549|129465|102|1|174|925|3
3|20220414-no-fpw|i5|2|16|16|50|ro|122755|126710|1.0322186468982935|4996|1|1|0|48473|2560|0|45913|131625|103|1|177|865|3
3|20220414-no-fpw|i5|2|32|16|50|ro|119937|126710|1.0564713141065727|2257|1|1|0|50019|2621|0|47398|134719|106|1|331|1193|3
3|20220414-no-fpw|i5|2|64|16|50|ro|122971|126710|1.0304055427702465|6526|1|1|0|48787|2555|0|46231|131393|102|1|227|1079|3
3|20220414-no-fpw|i5|4|1|16|50|ro|122765|126710|1.0321345660408097|116|1|1|0|24365|1241|0|23123|65646|102|1|149|897|3
3|20220414-no-fpw|i5|4|2|16|50|ro|124033|126710|1.0215829658236115|692|1|1|0|23988|1229|0|22759|64976|101|1|216|859|3
3|20220414-no-fpw|i5|4|4|16|50|ro|124725|126710|1.0159150130286632|1151|1|1|0|23982|1222|0|22760|64614|102|1|164|822|3
3|20220414-no-fpw|i5|4|8|16|50|ro|122940|126710|1.030665365218806|2770|1|1|0|24330|1241|0|23090|65553|102|1|179|964|3
3|20220414-no-fpw|i5|4|16|16|50|ro|122450|126710|1.0347897100857493|5063|1|1|0|24425|1243|0|23182|65815|103|1|221|862|3
3|20220414-no-fpw|i5|4|32|16|50|ro|123121|126710|1.0291501855897855|7942|1|1|0|24296|1239|0|23056|65456|102|1|259|1341|4
3|20220414-no-fpw|i5|4|64|16|50|ro|124876|126710|1.0146865690765239|3815|1|1|0|23954|1221|0|22732|64536|101|1|102|811|3
3|20220414-no-fpw|i5|8|1|16|50|ro|126014|126710|1.0055231958353834|303|1|1|0|11066|720|0|10346|31501|100|1|205|859|3
3|20220414-no-fpw|i5|8|2|16|50|ro|127669|126710|0.9924883879406904|370|1|1|0|10922|711|0|10212|31091|99|2|193|1411|4
3|20220414-no-fpw|i5|8|4|16|50|ro|125864|126710|1.0067215407106083|515|1|1|0|11079|721|0|10358|31539|101|1|181|1002|3
3|20220414-no-fpw|i5|8|8|16|50|ro|126710|126710|1|2152|1|1|0|11005|716|0|10289|31328|100|1|101|546|2
3|20220414-no-fpw|i5|8|16|16|50|ro|126931|126710|0.9982588965658508|4368|1|1|0|10986|715|0|10271|31273|100|1|208|826|3
3|20220414-no-fpw|i5|8|32|16|50|ro|126949|126710|0.9981173542131092|4467|1|1|0|10984|715|0|10270|31269|99|1|350|1228|4
